M,45-49,50,Freestyle,Scott Greenwood,2023-04-30,00:00:21.73,
M,80-84,50,Freestyle,James E Elder,2023-05-20,00:00:29.98,
M,80-84,100,Freestyle,James E Elder,2023-05-20,00:01:09.35,
M,65-69,200,Freestyle,Mark Evans,2023-04-30,00:02:03.05,
M,65-69,500,Freestyle,Mark Evans,2023-04-28,00:05:30.52,
M,75-79,500,Freestyle,Richard Burns,2023-04-15,00:06:40.80,
M,55-59,1650,Freestyle,Barton S Wells,2023-04-27,00:17:22.41,
M,70-74,1650,Freestyle,Joel R Wilson,2023-04-14,00:20:51.28,
M,75-79,1650,Freestyle,Tony Ralphs,2023-04-27,00:24:03.65,
M,18-24,100,Backstroke,Kyle C Millis,2023-04-30,00:00:49.44,
M,25-29,50,Breaststroke,Benjamin J Cono,2023-04-30,00:00:23.97,
M,75-79,50,Breaststroke,Kenneth A Frost,2023-04-30,00:00:35.67,
M,25-29,100,Breaststroke,Benjamin J Cono,2023-04-28,00:00:51.51,
M,75-79,100,Breaststroke,Kenneth A Frost,2023-04-28,00:01:17.79,
M,75-79,200,Breaststroke,Kenneth A Frost,2023-04-29,00:02:57.64,
M,30-34,50,Butterfly,Nathan G Adrian,2023-04-28,00:00:21.32,
M,40-44,100,Butterfly,Nick Bott,2023-04-29,00:00:51.05,
M,18-24,200,Butterfly,Will Roberts,2023-04-30,00:01:50.81,
M,40-44,200,Butterfly,Nick Bott,2023-04-30,00:01:52.93,
M,65-69,200,Butterfly,Mark Evans,2023-04-16,00:02:30.11,
F,18-24,50,Freestyle,Lauren K Green,2023-04-30,00:00:22.89,
F,75-79,50,Freestyle,Ruth Y Shaps,2023-04-30,00:00:32.59,
F,75-79,100,Freestyle,Ruth Y Shaps,2023-04-28,00:01:10.94,
F,30-34,200,Freestyle,Catherine Breed,2023-04-14,00:01:50.29,
F,70-74,200,Freestyle,Laura B Val,2023-04-30,00:02:12.26,
F,75-79,200,Freestyle,Ruth Y Shaps,2023-04-30,00:02:41.80,
F,30-34,500,Freestyle,Catherine Breed,2023-04-15,00:04:58.86,
F,50-54,500,Freestyle,Alison Zamanian,2023-04-29,00:05:12.67,
F,75-79,500,Freestyle,Ruth Y Shaps,2023-04-16,00:07:26.90,
F,45-49,1000,Freestyle,Heidi S George,2022-12-18,00:10:13.82,
F,75-79,1000,Freestyle,Ruth Y Shaps,2023-04-27,00:14:48.64,
F,45-49,1650,Freestyle,Heidi S George,2023-04-27,00:17:02.48,
F,70-74,1650,Freestyle,Sally K Guthrie,2023-02-26,00:24:42.45,
F,75-79,1650,Freestyle,Ruth Y Shaps,2023-04-14,00:25:04.25,
F,30-34,50,Backstroke,Felicia Lee,2023-04-30,00:00:25.91,
F,75-79,50,Backstroke,Ruth Y Shaps,2023-04-30,00:00:41.14,
F,30-34,100,Backstroke,Felicia Lee,2023-04-30,00:00:55.59,
F,70-74,200,Backstroke,Laura B Val,2023-04-28,00:02:26.12,
F,75-79,200,Backstroke,Ruth Y Shaps,2023-04-15,00:03:16.57,
F,80-84,200,Backstroke,Leslie M Westergaard,2023-04-15,00:03:47.80,
F,45-49,50,Breaststroke,Ericka L Richards,2023-04-16,00:00:32.60,
F,85-89,50,Breaststroke,Kristin N Jaffe,2023-03-18,00:00:50.28,
F,50-54,100,Breaststroke,Tanya N Lane,2023-04-28,00:01:12.01,
F,85-89,100,Breaststroke,Kristin N Jaffe,2023-04-28,00:01:59.35,
F,18-24,50,Butterfly,Lauren K Green,2023-04-28,00:00:24.53,
F,30-34,50,Butterfly,Felicia Lee,2023-04-28,00:00:25.27,
F,65-69,50,Butterfly,Traci S Granger,2023-04-28,00:00:28.79,
F,70-74,50,Butterfly,Laura Val,2023-04-15,00:00:30.84,
F,65-69,100,Individual Medley,Traci S Granger,2023-04-29,00:01:09.28,
