M,80-84,50,Freestyle,Richard Burns,2023-08-06,00:00:31.86,
M,80-84,100,Freestyle,Richard Burns,2023-07-23,00:01:12.26,
M,75-79,200,Freestyle,Joel R Wilson,2023-07-23,00:02:36.24,
M,80-84,200,Freestyle,Richard Burns,2023-07-23,00:02:43.47,
M,85-89,200,Freestyle,William Van Horn,2023-08-04,00:03:21.12,
M,55-59,400,Freestyle,Barton S Wells,2023-06-17,00:04:25.51,
M,65-69,400,Freestyle,Mark Evans,2023-07-23,00:05:05.03,
M,70-74,400,Freestyle,Fred Ferroggiaro,2023-08-05,00:05:21.38,
M,75-79,400,Freestyle,Joel R Wilson,2023-07-23,00:05:19.10,
M,80-84,400,Freestyle,Tony Ralphs,2023-08-06,00:06:19.45,
M,85-89,400,Freestyle,William Van Horn,2023-08-05,00:07:31.90,
M,70-74,800,Freestyle,Fred Ferroggiaro,2023-08-03,00:11:00.56,
M,80-84,800,Freestyle,Tony Ralphs,2023-08-06,00:13:00.48,
M,65-69,1500,Freestyle,Mark Evans,2023-07-21,00:20:19.61,
M,80-84,1500,Freestyle,Tony Ralphs,2023-08-02,00:24:48.93,
M,55-59,50,Backstroke,Rick Gould,2023-07-22,00:00:29.54,
M,80-84,50,Backstroke,Richard Burns,2023-08-06,00:00:36.83,
M,25-29,100,Backstroke,Andy Song,2023-07-23,00:00:56.55,
M,55-59,100,Backstroke,Rick Gould,2023-07-23,00:01:05.11,
M,80-84,100,Backstroke,Richard Burns,2023-08-04,00:01:22.06,
M,85-89,100,Backstroke,William Van Horn,2023-08-04,00:01:48.20,
M,55-59,200,Backstroke,Rick Gould,2023-07-22,00:02:22.62,
M,70-74,200,Backstroke,Fred Ferroggiaro,2023-08-06,00:02:44.16,
M,80-84,200,Backstroke,Richard Burns,2023-08-06,00:03:04.59,
M,80-84,50,Breaststroke,Peter Andersen,2023-08-12,00:00:43.24,
M,80-84,100,Breaststroke,Peter Andersen,2023-08-12,00:01:40.72,
M,75-79,200,Breaststroke,Joel R Wilson,2023-07-23,00:03:21.31,
M,80-84,200,Breaststroke,Ed Reed,2023-08-04,00:03:50.65,
M,80-84,50,Butterfly,Richard Burns,2023-08-04,00:00:34.39,
M,85-89,50,Butterfly,William Van Horn,2023-07-23,00:00:54.43,
M,40-44,100,Butterfly,Juan P Valdivieso,2023-08-08,00:00:59.78,
M,60-64,100,Butterfly,Kenneth W Tittle,2023-07-22,00:01:07.28,
M,65-69,100,Butterfly,Mark Evans,2023-07-22,00:01:12.61,
M,80-84,100,Butterfly,Richard Burns,2023-08-03,00:01:32.54,
M,55-59,200,Butterfly,Mike G Shaffer,2023-07-23,00:02:28.82,
M,75-79,200,Individual Medley,Joel R Wilson,2023-07-23,00:02:53.12,
M,80-84,200,Individual Medley,Richard Burns,2023-06-17,00:03:15.52,
M,85-89,200,Individual Medley,William Van Horn,2023-08-05,00:04:15.42,
M,55-59,400,Individual Medley,Mike G Shaffer,2023-07-21,00:05:27.97,
M,80-84,400,Individual Medley,Ed Reed,2023-08-06,00:07:38.09,
F,75-79,50,Freestyle,Ruth Y Shaps,2023-08-08,00:00:36.17,
F,30-34,100,Freestyle,Courtney A Monsees,2023-08-06,00:00:59.60,
F,70-74,100,Freestyle,Laura B Val,2023-08-06,00:01:06.68,
F,75-79,100,Freestyle,Ruth Y Shaps,2023-08-06,00:01:21.75,
F,75-79,200,Freestyle,Ruth Y Shaps,2023-08-07,00:03:08.87,
F,45-49,400,Freestyle,Heidi S George,2023-04-14,00:04:30.64,
F,75-79,400,Freestyle,Ruth Y Shaps,2023-06-17,00:06:37.57,
F,75-79,800,Freestyle,Ruth Y Shaps,2023-08-05,00:13:31.99,
F,45-49,1500,Freestyle,Heidi S George,2023-04-13,00:17:27.11,
F,65-69,1500,Freestyle,Suzanne M Heim-Bowen,2023-07-21,00:20:41.53,
F,70-74,100,Backstroke,Laura B Val,2023-08-04,00:01:16.27,
F,75-79,100,Backstroke,Ruth Y Shaps,2023-06-17,00:01:45.85,
F,55-59,100,Breaststroke,Lisa A Ward,2023-07-22,00:01:30.63,
F,55-59,200,Breaststroke,Lisa A Ward,2023-07-23,00:03:17.09,
F,65-69,50,Butterfly,Traci S Granger,2023-08-07,00:00:32.36,
F,70-74,50,Butterfly,Laura B Val,2023-07-23,00:00:34.68,
F,65-69,200,Butterfly,Traci S Granger,2023-05-27,00:03:17.25,
