M,18-24,50,Freestyle,Bryson A Huey,2026-08-09,00:00:22.37,
M,40-44,50,Freestyle,Andy Grant,2026-08-09,00:00:23.69,
M,50-54,50,Freestyle,Kevin R Quinn,2026-08-08,00:00:24.55,
M,55-59,50,Freestyle,Dan Wegner,2026-08-09,00:00:24.80,
M,40-44,100,Freestyle,Andy Grant,2026-08-07,00:00:51.44,
M,50-54,100,Freestyle,Kevin R Quinn,2026-08-07,00:00:55.08,
M,55-59,100,Freestyle,Dan Wegner,2026-08-07,00:00:56.65,
M,18-24,200,Freestyle,Nathanael Ridosko,2026-08-09,00:01:54.80,
M,45-49,200,Freestyle,Juan P Valdivieso,2026-08-09,00:02:03.47,
M,35-39,50,Backstroke,Rob H Newell,2026-08-09,00:00:26.87,
M,50-54,50,Backstroke,Peter S Moore,2026-08-08,00:00:28.05,
M,35-39,100,Backstroke,Rob H Newell,2026-08-06,00:00:58.87,
M,40-44,100,Backstroke,Andy Grant,2026-07-19,00:01:00.67,
M,18-24,50,Breaststroke,Ethan V Dang,2026-08-07,00:00:29.47,
M,40-44,50,Breaststroke,Egan Gans,2026-08-07,00:00:30.40,
M,90-94,50,Breaststroke,Jack C Fleming,2026-08-07,00:00:59.56,
M,40-44,100,Breaststroke,Kenton C Drake,2026-08-08,00:01:10.08,
M,45-49,100,Breaststroke,Joe D Brennan,2026-08-08,00:01:11.54,
M,80-84,100,Breaststroke,Kenneth A Frost,2026-08-08,00:01:38.13,
M,80-84,200,Breaststroke,Gary T Fitschen,2026-08-06,00:03:34.49,
M,35-39,100,Butterfly,Rob H Newell,2026-08-06,00:00:56.14,
M,65-69,100,Butterfly,Mark Evans,2026-08-06,00:01:10.74,
M,75-79,400,Individual Medley,Joel R Wilson,2026-08-07,00:06:13.97,
F,75-79,50,Freestyle,Ruth Y Shaps,2026-08-09,00:00:35.87,
F,30-34,100,Freestyle,Virginia B Andrew,2026-08-07,00:00:58.75,
F,30-34,400,Freestyle,Allison A Arnold,2026-08-06,00:04:30.02,
F,50-54,400,Freestyle,Heidi S George,2026-05-31,00:04:39.45,
F,50-54,800,Freestyle,Heidi S George,2026-07-12,00:09:29.48,
F,50-54,1500,Freestyle,Heidi S George,2026-08-05,00:17:33.76,
F,75-79,1500,Freestyle,Ruth Y Shaps,2026-07-12,00:25:47.35,
F,18-24,50,Backstroke,Evalinne Vecchio,2026-08-09,00:00:30.93,
F,25-29,50,Backstroke,Miki S Dahlke,2026-08-08,00:00:30.90,
F,30-34,50,Backstroke,Felicia Lee,2026-08-09,00:00:30.76,
F,75-79,50,Backstroke,Ruth Y Shaps,2026-08-09,00:00:45.66,
F,75-79,100,Backstroke,Ruth Y Shaps,2026-08-06,00:01:43.30,
F,80-84,100,Backstroke,Daniela Barnea,2026-08-06,00:01:55.84,
F,90-94,200,Backstroke,Thyra Tegner,2026-08-09,00:07:28.24,
F,55-59,50,Breaststroke,Tanya N Lane,2026-08-07,00:00:37.97,
F,60-64,50,Breaststroke,Andrea L Salmi,2026-08-07,00:00:42.26,
F,55-59,100,Breaststroke,Tanya N Lane,2026-08-08,00:01:25.56,
F,55-59,200,Breaststroke,Tanya N Lane,2026-08-06,00:03:05.39,
F,18-24,50,Butterfly,Lillie G Nordmann,2026-08-09,00:00:27.14,
F,25-29,50,Butterfly,Miki S Dahlke,2026-08-09,00:00:27.92,
F,30-34,50,Butterfly,Virginia B Andrew,2026-08-09,00:00:28.92,
F,40-44,50,Butterfly,Sarah M Hernandez,2026-08-09,00:00:29.79,
F,75-79,50,Butterfly,Ruth Y Shaps,2026-08-09,00:00:47.56,
F,18-24,100,Butterfly,Lillie G Nordmann,2026-08-06,00:00:59.09,
F,18-24,400,Individual Medley,Helen Randolph,2026-08-07,00:05:07.15,
F,30-34,400,Individual Medley,Allison A Arnold,2026-08-07,00:05:13.29,
