M,75-79,50,Freestyle,Richard Burns,2019-08-11,00:00:29.60,
M,95-99,50,Freestyle,Frank R Grannis,2019-07-20,00:01:06.67,
M,75-79,100,Freestyle,Richard Burns,2019-08-09,00:01:06.55,
M,95-99,100,Freestyle,Frank R Grannis,2019-07-21,00:02:42.42,
M,75-79,200,Freestyle,Richard Burns,2019-07-21,00:02:43.92,
M,95-99,200,Freestyle,Frank R Grannis,2019-07-21,00:05:47.82,
M,75-79,400,Freestyle,Richard Burns,2019-07-19,00:05:46.08,
M,80-84,800,Freestyle,William G Van Horn,2019-08-08,00:14:14.22,
M,30-34,1500,Freestyle,Chad E La Tourette,2019-08-07,00:15:52.24,
M,65-69,1500,Freestyle,Fred Ferroggiaro,2019-08-07,00:20:21.11,
M,95-99,50,Backstroke,Frank R Grannis,2019-07-20,00:01:14.96,
M,95-99,100,Backstroke,Frank R Grannis,2019-07-21,00:02:34.18,
M,65-69,200,Backstroke,Fred Ferroggiaro,2019-08-08,00:02:39.02,
M,30-34,50,Breaststroke,Brandon J Fischer,2019-06-15,00:00:27.26,
M,75-79,50,Breaststroke,David R Gildea,2019-07-21,00:00:42.35,
M,95-99,50,Breaststroke,Frank R Grannis,2019-07-21,00:01:46.05,
M,30-34,100,Breaststroke,Brandon J Fischer,2019-06-15,00:00:59.86,
M,95-99,100,Breaststroke,Frank R Grannis,2019-07-20,00:03:54.78,
M,30-34,200,Breaststroke,Brandon J Fischer,2019-06-15,00:02:11.91,
M,70-74,200,Butterfly,Alan D Bernard,2019-07-21,00:03:16.17,
M,75-79,200,Butterfly,David R Gildea,2019-07-21,00:04:04.42,
M,75-79,200,Individual Medley,Richard Burns,2019-08-10,00:02:57.66,
M,80-84,200,Individual Medley,William G Van Horn,2019-08-10,00:03:42.16,
M,70-74,400,Individual Medley,Alek I Shestakov,2019-07-19,00:06:01.90,
F,65-69,400,Freestyle,Laura B Val,2019-08-10,00:05:12.80,
F,40-44,800,Freestyle,Heidi S George,2019-07-11,00:09:18.17,
F,70-74,100,Backstroke,Ruth Y Shaps,2019-07-21,00:01:39.09,
F,60-64,200,Backstroke,Bonnie M Bilich,2019-08-08,00:02:41.57,
F,65-69,200,Backstroke,Laura B Val,2019-08-08,00:02:47.70,
F,70-74,200,Backstroke,Ruth Y Shaps,2019-07-20,00:03:37.55,
F,75-79,200,Backstroke,Leslie M Westergaard,2019-07-20,00:04:02.85,
F,18-24,50,Breaststroke,Heaven Quintana,2019-08-09,00:00:34.44,
F,75-79,50,Breaststroke,Daniela Barnea,2019-07-21,00:00:47.25,
F,75-79,100,Breaststroke,Daniela Barnea,2019-07-20,00:01:44.40,
F,60-64,200,Breaststroke,Bonnie M Bilich,2019-07-21,00:03:20.45,
F,75-79,200,Breaststroke,Daniela Barnea,2019-07-21,00:03:51.01,
F,75-79,100,Butterfly,Daniela Barnea,2019-07-20,00:01:50.84,
F,75-79,200,Butterfly,Daniela Barnea,2019-07-21,00:04:00.75,
F,75-79,200,Individual Medley,Daniela Barnea,2019-07-21,00:03:38.23,
F,65-69,400,Individual Medley,Laura B Val,2019-07-19,00:06:15.15,
F,75-79,400,Individual Medley,Daniela Barnea,2019-07-19,00:07:47.11,
