M,45-49,50,Freestyle,Peter S Moore,2021-10-17,00:00:24.62,
M,95-99,50,Freestyle,Albert Edgerton,2021-10-17,00:01:20.38,
M,60-64,100,Freestyle,David E Boatwright,2021-10-16,00:00:57.97,
M,60-64,200,Freestyle,David E Boatwright,2021-10-17,00:02:13.48,
M,35-39,50,Backstroke,Ian Powell,2021-10-17,00:00:27.87,
M,45-49,50,Backstroke,Peter S Moore,2021-10-17,00:00:27.76,
M,30-34,50,Breaststroke,Brandon J Fischer,2021-10-16,00:00:28.00,
M,30-34,100,Breaststroke,Brandon J Fischer,2021-10-16,00:01:00.83,
M,45-49,50,Butterfly,Peter S Moore,2021-10-16,00:00:26.46,
M,60-64,50,Butterfly,Paul J Frentsos,2021-10-16,00:00:29.18,
M,40-44,100,Butterfly,Juan P Valdivieso,2021-10-17,00:00:59.77,
M,40-44,200,Butterfly,Juan P Valdivieso,2021-10-16,00:02:12.56,
F,45-49,400,Freestyle,Heidi S George,2021-08-01,00:04:24.86,
F,50-54,400,Freestyle,Alison Zamanian,2021-10-17,00:04:33.86,
F,45-49,800,Freestyle,Heidi S George,2021-10-15,00:09:05.44,
F,50-54,800,Freestyle,Alison Zamanian,2021-10-16,00:09:23.30,
F,45-49,1500,Freestyle,Heidi S George,2021-07-31,00:17:09.61,
F,70-74,50,Backstroke,Laura B Val,2021-10-17,00:00:35.18,
F,90-94,50,Backstroke,Ann M Hirsch,2021-10-17,00:01:24.21,
F,35-39,100,Backstroke,Jennifer D Radecke-Noble,2021-10-16,00:01:08.82,
F,70-74,100,Backstroke,Laura B Val,2021-10-16,00:01:16.55,
F,90-94,100,Backstroke,Ann M Hirsch,2021-10-16,00:02:54.32,
F,50-54,200,Backstroke,Alison Zamanian,2021-10-17,00:02:31.81,
F,70-74,200,Backstroke,Laura B Val,2021-10-17,00:02:47.56,
F,60-64,50,Breaststroke,Amy J Rieger,2021-10-16,00:00:40.75,
F,90-94,50,Breaststroke,Ann M Hirsch,2021-10-16,00:01:27.97,
F,60-64,100,Breaststroke,Amy J Rieger,2021-12-05,00:01:26.83,
F,90-94,100,Breaststroke,Ann M Hirsch,2021-10-16,00:03:13.15,
F,60-64,200,Breaststroke,Amy J Rieger,2021-12-04,00:03:05.92,
F,90-94,200,Breaststroke,Ann M Hirsch,2021-10-17,00:06:39.70,
F,70-74,50,Butterfly,Laura B Val,2021-10-16,00:00:35.35,
F,70-74,100,Butterfly,Laura B Val,2021-10-17,00:01:15.46,
F,60-64,100,Individual Medley,Amy J Rieger,2021-12-05,00:01:14.74,
F,70-74,100,Individual Medley,Laura B Val,2021-10-17,00:01:20.61,
F,70-74,200,Individual Medley,Laura B Val,2021-10-16,00:02:52.19,
F,50-54,400,Individual Medley,Alison Zamanian,2021-10-15,00:05:26.50,
